id,pdes,spkid,full_name,name,albedo,pha,H,spec_B,spec_T,e,a,i,om,w,ma,epoch_mjd,GM
a0509821,509821,2509821,"509821 (2008 WQ63)",,,Y,20.1,,,.6072054526886804,1.73360074731999,.9206834069247269,317.370503453999,228.7433547960662,164.9588839171485,58600,
a0509935,509935,2509935,"509935 (2009 QL8)",,,Y,19.4,,,.5408831302997911,1.931953148575692,4.241411267384065,84.49170278604535,339.5751519780213,188.2728659657956,58600,
a0510055,510055,2510055,"510055 (2010 FH81)",,0.094,Y,21.6,,,.2104566389451255,1.225602445786034,16.79429563020035,84.62575190378269,158.2776508407455,210.9868411148016,58600,
a0510073,510073,2510073,"510073 (2010 JF88)",,0.316,N,18.5,,,.6580567359787097,2.232627169456745,17.31029817301507,115.662628394428,212.0965790355405,218.7804339251287,58600,
a0510160,510160,2510160,"510160 (2010 XO56)",,,N,20.1,,,.1116226086195971,1.116961229222763,40.57664154679552,272.8261177774399,252.79435869,332.1892798039928,58600,
a0510190,510190,2510190,"510190 (2011 CX7)",,,N,20.5,,,.3226016125470511,1.298831254101245,10.52604162856584,107.0635020189164,194.4368806747802,45.92827458500346,58600,
a0510238,510238,2510238,"510238 (2011 FC29)",,,N,20.7,,,.4409032696406962,1.12145847757309,6.695013829040553,21.7881697493155,358.0086593819151,84.4319646564397,58600,
a0510262,510262,2510262,"510262 (2011 HJ61)",,,N,19.3,,,.417649657025537,1.483528996896183,21.08217976987422,216.0626686911735,191.02128189,311.9573873347651,58600,
a0510529,510529,2510529,"510529 (2012 EY11)",,,Y,21.7,,,.1507736337921206,1.148281138525188,9.020255336882814,167.6065720444886,238.8947516337201,23.13209292840499,58600,
a0511002,511002,2511002,"511002 (2013 MZ5)",,,N,20.1,,,.1765671137091843,1.552604571695708,29.14809649709427,93.50661511908584,274.174062007047,299.770844693086,58600,
a0511008,511008,2511008,"511008 (2013 PX6)",,0.028,Y,18.5,,,.6526759120779083,2.593234000694433,13.68396415051806,187.5486394720007,229.5919690122936,114.2343366294948,58600,
a0511064,511064,2511064,"511064 (2013 TH5)",,,N,17.6,,,.5804647088123099,2.606312968829749,24.91757713174515,271.1866226855783,107.5211342747335,123.6854622897731,58600,
a0511137,511137,2511137,"511137 (2013 XM24)",,,N,19.0,,,.4249186694445534,1.667165991625419,38.35210200258373,99.46652479819691,118.208818205409,109.9645473297292,58600,
a0511243,511243,2511243,"511243 (2014 BS32)",,0.037,N,18.7,,,.2170273081913539,1.57628716679644,11.64479370505449,334.9648263545091,271.2618278581114,126.3109942380156,58600,
a0511520,511520,2511520,"511520 (2014 QW296)",,,N,18.6,,,.3531039464379244,2.00087759200929,9.772966487349692,88.66510701104785,303.8983798701532,203.1546011727464,58600,
a0511523,511523,2511523,"511523 (2014 QS439)",,,N,19.3,,,.3650163701893293,1.631935290761991,11.45081739888178,87.51182211213707,134.8134038357078,175.6055769682879,58600,
a0511600,511600,2511600,"511600 (2015 AZ245)",,,N,16.8,,,.7327709085656078,1.856746215304647,68.93132766030229,252.298549488593,357.9037227344147,141.6150356104125,58600,
a0511684,511684,2511684,"511684 (2015 BN509)",,,Y,20.7,,,.5685382535211368,1.006631766346712,4.154733747971456,120.12453475041,143.2135040606616,14.31563601897407,58600,
a0511777,511777,2511777,"511777 (2015 EZ)",,,N,20.3,,,.2838089785753589,1.36467773375334,13.21803211500641,185.4515719051321,65.09903877352664,159.971162466343,58600,
a0511808,511808,2511808,"511808 (2015 FH120)",,,N,18.6,,,.6089495531037422,2.041356128429584,11.10795834065019,71.52191419832754,15.2480491557741,163.7988673872727,58600,
a0512234,512234,2512234,"512234 (2015 VO66)",,,Y,20.6,,,.5999527063337783,.9521484779577596,14.0269107977366,64.48860930911188,219.2687667156928,329.4672888910624,58600,
a0512242,512242,2512242,"512242 (2015 XZ261)",,,N,18.2,,,.313859573206112,1.597758201949817,31.4583193309684,84.63874803399156,203.4197021677429,17.01195435029388,58600,
a0512244,512244,2512244,"512244 (2015 YE18)",,,N,17.8,,,.5408574629370659,1.037256426122774,31.02807413291644,256.7329163995347,80.58739846313381,162.2871607655746,58600,
a0512245,512245,2512245,"512245 (2016 AU8)",,,N,19.9,,,.2000074749662011,.982099790553956,9.185982695648939,303.025956314029,21.65297323550233,239.8284395812306,58600,
a0513125,513125,2513125,"513125 (1997 GC32)",,,N,18.4,,,.6532148958974899,2.031453776636005,5.918790786429218,177.2314685037724,150.1274546431024,192.2790856762129,58600,
a0513126,513126,2513126,"513126 (1998 QP)",,,Y,21.2,,,.5825745882701094,1.786085927401483,9.34964464257749,326.5242675569555,78.34914863164093,219.8688414886837,58600,
a0513138,513138,2513138,"513138 (2002 CY58)",,,N,20.9,,,.3844046757577669,1.36635362489168,8.287737700924295,341.5807916881259,40.00373640128764,354.340670821887,58600,
a0513163,513163,2513163,"513163 (2003 YT124)",,,N,20.6,,,.4780791811599366,2.322629310949214,5.447292129784656,326.9372909842071,117.7043437630815,128.2339445219957,58600,
a0513165,513165,2513165,"513165 (2004 CK39)",,,N,18.9,,,.8319148499916148,2.292085192334241,12.24368657650986,355.9768225147458,268.6647050259231,108.5865786734967,58600,
a0513170,513170,2513170,"513170 (2004 KH15)",,,N,19.7,,,.1701895477090997,.9611278314566608,35.07115817728009,78.1034681148699,350.1026384883526,127.3838414335906,58600,
a0513171,513171,2513171,"513171 (2004 MD6)",,,Y,20.4,,,.5629024603397763,.9508046274941695,29.32633584918933,263.8716690437468,231.4239854864844,81.1696675869446,58600,
a0513181,513181,2513181,"513181 (2005 BS27)",,,N,20.4,,,.3853285134438001,1.116668377474041,16.69918514242636,324.1426119065667,48.79976985055033,96.82435486228034,58600,
a0513182,513182,2513182,"513182 (2005 CV38)",,,N,20.3,,,.4364564247475642,1.890601398032889,11.87065348168941,146.4509307733568,62.81861089300354,136.6718186720761,58600,
a0513312,513312,2513312,"513312 (2007 DM41)",,,N,22.0,,,.527684031208617,1.181302036341479,2.264495998283785,1.746441252766814,274.43667381,116.5982571259471,58600,
a0513358,513358,2513358,"513358 (2008 CA5)",,,N,19.8,,,.5950272019093065,1.867689754789326,25.02161705834259,331.4760769029463,273.0099790443562,114.7774022687144,58600,
a0513472,513472,2513472,"513472 (2009 CS5)",,,N,19.4,,,.6570725417370715,1.474493749010791,30.09275193534707,320.4936768270358,316.6577129000661,181.9254709334214,58600,
a0513489,513489,2513489,"513489 (2009 EV)",,,Y,20.0,,,.5233453609039324,1.72857740671992,17.00033756296027,138.5933163761818,250.2199045171798,238.0706508580684,58600,
a0513497,513497,2513497,"513497 (2009 HB82)",,,N,17.6,,,.5997182420676944,2.757514108302831,10.9764796923114,316.7102407227898,301.4841856932544,64.0671597519199,58600,
a0513529,513529,2513529,"513529 (2010 CR1)",,,N,18.5,,,.7333330305571839,1.371728023700547,25.75600147103161,313.0125966587388,70.68634665909556,306.3005675001669,58600,
a0513550,513550,2513550,"513550 (2010 NG3)",,0.111,N,17.2,,,.5677369235220643,2.603576999012712,26.9744227963018,64.12151147355216,194.3594325472786,51.6805310204068,58600,
a0513572,513572,2513572,"513572 (2010 VX39)",,,N,19.1,,,.4217538880691893,1.793985428857512,11.31468324522931,77.15544181998986,15.31601520917476,180.1506866335104,58600,
a0513711,513711,2513711,"513711 (2012 PC20)",,,N,21.3,,,.1840638898107106,1.32774614946529,14.40759987115817,330.1652801664126,290.2036225164608,182.719879842482,58600,
a0513776,513776,2513776,"513776 (2013 AA2)",,,N,18.2,,,.5486164982343297,2.855836883274017,6.859969407510718,155.7598454059579,259.6503237387585,125.3214907838227,58600,
a0513916,513916,2513916,"513916 (2014 AR46)",,,N,19.2,,,.2101365881561384,1.640736010983438,22.04423771506635,288.7159430490055,284.0508733793852,118.6520201126192,58600,
a0514041,514041,2514041,"514041 (2014 MQ18)",,0.037,N,15.5,,,.5993506601759723,2.897898167467544,35.07385255622162,347.3073560612464,332.9059476910335,325.6632237754444,58600,
a0514150,514150,2514150,"514150 (2015 KJ57)",,,Y,21.4,,,.4039515241484028,1.559198876953774,2.627442890872884,14.41292696597507,336.4118998662024,307.011699400799,58600,
a0514568,514568,2514568,"514568 (1994 RC)",,,Y,19.2,,,.6033788900700016,2.264941831160826,4.756202256272682,344.3203800826578,286.5041902111966,94.96941506056733,58600,
a0514571,514571,2514571,"514571 (1996 RY3)",,,N,20.4,,,.1385445843103793,1.195207823800023,36.56821151821218,174.2422088447678,288.3725208948493,15.54849556639285,58600,
a0514596,514596,2514596,"514596 (2003 FG)",,,Y,19.6,,,.7149579187266314,1.241711145670944,15.66214132569599,7.019257308289445,312.8636126319093,181.3932063871454,58600,
a0514597,514597,2514597,"514597 (2003 MD7)",,,N,20.2,,,.5943792680069609,1.467258658192469,5.791509972202571,200.4974233607359,185.2923396373352,283.2845134562632,58600,
a0514652,514652,2514652,"514652 (2005 SC71)",,0.154,N,18.3,,,.3825031750120299,1.910296495087965,32.3797724689813,196.5501242131561,117.8300418187512,86.33359126261216,58600,
a0514846,514846,2514846,"514846 (2008 EQ7)",,,N,22.6,,,.2230470803416095,1.41104806918617,5.966927704400461,142.4326598783897,65.42348956376935,209.3672428907094,58600,
a0514914,514914,2514914,"514914 (2008 TN26)",,,N,20.0,,,.633224955203193,1.824548079930329,9.414790938011294,253.6028693935443,22.36017509961133,132.6026127829991,58600,
a0515010,515010,2515010,"515010 (2009 SK2)",,,N,18.9,,,.4716564629593678,1.71932961263515,38.23025441059013,23.95261164668828,257.098275066341,141.3671885946512,58600,
a0515049,515049,2515049,"515049 (2010 FL)",,0.273,N,19.3,,,.6548249753564649,1.916616755365492,11.4100589224787,66.65494456945575,214.0750761410971,122.163809106597,58600,
a0515082,515082,2515082,"515082 (2010 TM3)",,,N,20.6,,,.217663676688804,1.426902303029753,8.605252910209364,30.03690936512314,25.50967126140118,343.9103084864736,58600,
a0515335,515335,2515335,"515335 (2013 AW60)",,,N,18.8,,,.4191770690167188,1.799315295314522,28.16548775135916,127.8585527466608,278.5396740683249,256.6552790326888,58600,
a0515446,515446,2515446,"515446 (2013 UG5)",,,N,20.3,,,.2884228097365003,1.557578376118514,23.33338062114216,37.70685424257608,79.87840110535255,241.6191221537648,58600,
a0515639,515639,2515639,"515639 (2014 MK27)",,,N,21.5,,,.3394177916303751,1.039519584320142,8.469755711331155,69.62236162624765,349.4431171128318,98.68838385050236,58600,
a0515742,515742,2515742,"515742 (2015 CU)",,,N,20.8,,,.2038505768041436,.97132045798042,35.37466971694269,154.0715589277863,197.8122233742295,279.7852707550792,58600,
a0515767,515767,2515767,"515767 (2015 JA2)",,,Y,21.1,,,.3492445236931033,1.03409654415878,16.42103723303196,126.622019561303,246.2086281510222,159.1713676574301,58600,
a0516154,516154,2516154,"516154 (2016 CL32)",,,Y,19.4,,,.4601740781386776,1.543559027062914,12.21506394251928,123.5240636858104,292.9131502917936,266.0552481600055,58600,
a0516155,516155,2516155,"516155 (2016 DP)",,,Y,20.2,,,.4771387710468946,1.022680511910029,13.32334177362292,54.40431046254962,253.9968107820119,286.606576940697,58600,
a0516396,516396,2516396,"516396 (2000 WY28)",,,N,20.1,,,.289736722655264,1.638454076517509,19.45147779278275,63.31944751873154,357.4128578024117,278.5216787218752,58600,
a0516398,516398,2516398,"516398 (2001 HW15)",,,N,20.3,X,,.2529325702878449,1.525406387383042,18.98854076926353,56.50930338541615,194.8112726265848,179.974011016425,58600,
a0516420,516420,2516420,"516420 (2003 FS2)",,,N,18.8,,,.504031542165311,2.411811939444886,13.36569358406894,192.0064698709132,27.78786485214,99.76861794595112,58600,
a0516428,516428,2516428,"516428 (2003 UR12)",,,N,17.8,,,.5671240257432048,2.431888736611736,60.46078329634473,194.0192762572154,122.2352035818226,45.66130995632253,58600,
a0516435,516435,2516435,"516435 (2004 FJ29)",,,N,21.3,,,.3491458248557017,.9132717391618029,33.44070301746249,195.44062932,210.2582226405576,209.5952665046388,58600,
a0516454,516454,2516454,"516454 (2005 FN4)",,,Y,18.5,,,.763963782454632,2.664798646427633,29.31156955213412,190.5940400508753,105.6022771721093,66.75006973190067,58600,
a0516457,516457,2516457,"516457 (2005 HM3)",,,N,19.8,,,.3101515586332224,1.678498052302573,28.32437395885433,209.2262966134089,4.21123945499102,160.873496577804,58600,
a0516641,516641,2516641,"516641 (2008 GB110)",,,N,19.7,,,.3263067872914687,1.837706448364598,36.11644747722192,203.5831218259924,315.0664792530059,175.1564708096258,58600,
a0516734,516734,2516734,"516734 (2009 FG1)",,,N,18.9,,,.2720870608758894,1.193817262438859,69.81551185267772,5.031197642302184,11.64714566051645,58.33543438293189,58600,
a0516803,516803,2516803,"516803 (2010 JG88)",,0.144,N,19.5,,,.3844393729301293,1.373677546145913,30.61064128725854,213.367762801611,106.0467268978951,155.4450245158307,58600,
a0516868,516868,2516868,"516868 (2011 GC60)",,,N,19.0,,,.4029537798249981,1.773039611914495,44.66318533835459,16.4192038853366,241.4833954816453,115.1731293756001,58600,
a0516976,516976,2516976,"516976 (2012 HM1)",,,N,21.3,,,.4809357029013851,2.070091562885525,7.566668704811344,211.8942676566907,71.89548674340034,97.80014700853599,58600,
a0516984,516984,2516984,"516984 (2012 PN28)",,0.040,N,18.1,,,.5321351967686087,1.779958423465706,24.49697771947728,319.0671552296523,174.8135442571418,160.4307222287748,58600,
a0516986,516986,2516986,"516986 (2012 QP10)",,,N,19.4,,,.3544451327397893,1.75377789847294,15.65935247718236,133.2634886758398,271.7107126228662,277.55973271295,58600,
a0517046,517046,2517046,"517046 (2013 AA53)",,,N,19.4,,,.6672136919115655,1.282476805884418,27.87022600346457,98.37210412580663,195.917599389993,215.7166934447524,58600,
a0517103,517103,2517103,"517103 (2013 EM20)",,,Y,19.9,,,.3183858770170057,1.371858462771337,8.359822790163044,73.95669530418222,350.0898493342048,9.817752812355538,58600,
a0517681,517681,2517681,"517681 (2015 DE198)",,,Y,18.7,,,.5829862843345499,2.062672533620963,12.24898680456595,33.28593109314559,218.1485822435106,104.9532294829773,58600,
a0517829,517829,2517829,"517829 (2015 RL82)",,,N,18.3,,,.6139253817618086,2.135288054896012,8.522468880726146,81.05236988670549,167.5245597686627,104.5515596307924,58600,
a0518424,518424,2518424,"518424 (2000 WK107)",,,N,18.3,,,.5412854397795376,2.593221300391142,24.1591186798359,233.704139881563,271.9481663248619,113.6866223656244,58600,
a0518426,518426,2518426,"518426 (2002 ON4)",,,N,19.0,,,.4038562611109778,2.177150599951537,10.46162589319583,134.843175548222,160.8878918177074,79.85665404235372,58600,
a0518440,518440,2518440,"518440 (2004 CL1)",,,N,19.4,,,.5332501411245429,1.980167638769727,15.15424762648466,3.222722867163199,187.4622069655192,151.3899473430775,58600,
a0518463,518463,2518463,"518463 (2005 JY80)",,,N,16.7,,,.5610103728454175,2.640863672873504,18.22532306845719,117.8998717259996,212.4023331395497,65.33871889070818,58600,
a0518469,518469,2518469,"518469 (2005 LH8)",,,N,18.6,,,.5493268290887064,2.658479002597675,15.73401517167694,86.66357615249579,180.3859233433137,74.13174194436849,58600,
a0518507,518507,2518507,"518507 (2006 EE1)",,0.034,N,19.8,,,.2764639443528081,1.202649761015998,36.40177431382392,154.2318838439658,278.0147921605325,38.94418824177914,58600,
a0518635,518635,2518635,"518635 (2008 HO3)",,,N,18.1,,,.6500955625038765,2.918326276630777,14.06252339220121,206.1355132981914,128.8159581167535,44.90969832710293,58600,
a0518638,518638,2518638,"518638 (2008 JP14)",,,N,19.3,,,.6184673594221434,1.853910694392849,10.71243670676387,129.0556246567207,206.3969672300219,90.06943462341013,58600,
a0518640,518640,2518640,"518640 (2008 KZ5)",,,Y,20.0,,,.4538283208596162,1.842527506464778,8.366927982327391,142.6058027030112,194.3456714751627,92.67481491473484,58600,
a0518646,518646,2518646,"518646 (2008 QD1)",,,N,19.0,,,.4459449918557377,2.253890790097073,6.913550792176091,72.71859775394987,261.0705926348847,57.25134336622821,58600,
a0518678,518678,2518678,"518678 (2008 UZ94)",,,Y,17.4,,,.5725914742547841,2.189136518430713,30.26560578962699,248.2530596220743,159.7045258793408,74.99213626424981,58600,
a0518735,518735,2518735,"518735 (2009 JL1)",,,N,21.0,,,.1706568318562957,1.179892488019864,11.51351039429504,69.53476979908638,289.5990843983445,165.5479985417113,58600,
a0518737,518737,2518737,"518737 (2009 OO9)",,,N,18.8,,,.8124356920764009,1.623768524663333,13.58913565779344,135.0180706948163,322.125515972097,230.491650404942,58600,
a0518771,518771,2518771,"518771 (2009 WL1)",,,N,18.5,,,.3348104737001775,1.78631906558494,29.02083786237496,65.00603194190526,323.070694738806,2.431719572163469,58600,
a0518810,518810,2518810,"518810 (2010 CF19)",,0.448,Y,21.7,,,.2699883563619085,1.192939034624743,7.176856496530672,154.7342042307945,265.27354571915,70.16450041693807,58600,
a0518847,518847,2518847,"518847 (2010 DM)",,,Y,19.0,,,.839665190838663,2.080735021425978,5.002840082217785,140.7700232008186,220.9978339004799,72.00639846726007,58600,
a0519307,519307,2519307,"519307 (2011 EF15)",,,N,20.1,,,.4433429943602377,2.305746192098804,.2647592323011625,359.2631665192482,232.5142565076354,87.97929234319615,58600,
a0519354,519354,2519354,"519354 (2011 KR12)",,,N,21.3,,,.3804006663017939,1.007738112794278,7.421451414331939,20.29530713785604,1.565152363233074,206.2159031746711,58600,
a0519504,519504,2519504,"519504 (2012 EU14)",,,N,20.3,,,.4793381023988225,2.083987558538697,22.63102498539007,185.043041209854,88.61960449827252,88.1012857789287,58600,
a0519824,519824,2519824,"519824 (2013 JY35)",,,N,19.3,,,.6689155618777615,1.385973319348195,30.64639961526984,226.6419899097187,222.7847762415961,282.8119879050934,58600,
a0520585,520585,2520585,"520585 (2014 OA2)",,,N,21.3,,,.2664404441357697,1.602538071743513,6.179224946319161,118.7626952604587,184.5574362203341,123.55268647401,58600,
a0520808,520808,2520808,"520808 (2014 TF64)",,0.032,N,20.1,,,.4180945723499708,1.613291261645497,52.67300979747858,217.9866227506382,114.2438001658791,106.5419405345953,58600,
a0520862,520862,2520862,"520862 (2014 WG7)",,,N,20.6,,,.2953719498991304,1.627210771617811,35.35198066862898,56.55656321610984,251.1755253852701,121.3594317475722,58600,
a0522684,522684,2522684,"522684 (2016 JP)",,,Y,21.1,,,.3835505876075717,.9946034780741337,11.33524965097519,202.6288289597417,255.677570526116,75.89341149590032,58600,
a0523585,523585,2523585,"523585 (1998 MW5)",,,N,19.0,Sq,,.3628306880901768,1.023455349161401,6.291769069112265,80.24401320319976,26.7504404880004,192.2134684722957,58600,
a0523586,523586,2523586,"523586 (1999 LK1)",,,N,22.1,,,.3326350632231398,.9070013454421104,11.92735742666711,239.9796681497759,223.5624366373946,133.3270779124135,58600,
a0523587,523587,2523587,"523587 (1999 VQ11)",,,N,17.5,,,.5969993047622402,2.806378678025141,7.944819824288087,26.69838266904749,353.2572299762563,45.37883775171814,58600,
a0523589,523589,2523589,"523589 (2001 HA4)",,0.047,Y,17.7,,,.7953709444970962,2.68318077752195,17.20206910425893,354.6213994561727,95.07235121142068,47.49178866720163,58600,
a0523590,523590,2523590,"523590 (2001 QC96)",,,N,20.7,,,.3798228071661409,1.335478560363181,20.58281201009516,142.9803740865855,277.4087305096311,109.4083623667477,58600,
a0523592,523592,2523592,"523592 (2001 SK276)",,,N,17.4,,,.5929477596857241,3.190915240339598,20.74242679257492,297.6885702400945,119.4745027764604,20.76831935429726,58600,
a0523593,523593,2523593,"523593 (2001 TZ1)",,,N,19.0,,,.439255983576199,2.011200775522606,39.59761442840927,189.8845126020832,149.2900547183249,66.28296537568519,58600,
a0523594,523594,2523594,"523594 (2001 YO3)",,,N,22.8,,,.1658816702955268,1.339471768911962,13.12589005808059,272.7719253045858,129.6351441377059,99.62214910915549,58600,
a0523595,523595,2523595,"523595 (2002 OS4)",,0.195,N,18.3,,,.4538554770734636,1.923572821034837,26.81085804704387,289.4455712819205,102.2236433006222,65.23788390999374,58600,
a0523596,523596,2523596,"523596 (2002 PH80)",,,N,19.5,,,.4579766963547878,2.169469240969416,6.420643187697339,351.1669974719573,331.2688746320118,83.67808039884375,58600,
a0523598,523598,2523598,"523598 (2003 ED50)",,,Y,20.8,,,.546786455656176,1.415878701723323,33.73114057814843,173.5265886825605,93.96606244631396,168.8667968535678,58600,
a0523599,523599,2523599,"523599 (2003 RM)",,,N,19.7,,,.6010684890384832,2.921520512635811,10.85325582783337,336.6938774685144,324.5350203262922,58.47676395569863,58600,
a0523600,523600,2523600,"523600 (2003 RC2)",,,N,19.4,,,.3712565325843188,1.525126205026054,42.31204243600939,165.6653247194429,273.1433930610125,62.85446371334206,58600,
a0523602,523602,2523602,"523602 (2004 LH)",,,N,18.8,,,.3270800701698615,1.764754167881635,39.54993894280783,248.6871059577628,341.4474641691158,140.4719179566121,58600,
a0523603,523603,2523603,"523603 (2004 QJ7)",,,N,18.5,,,.3301971239698668,1.44360369701185,14.51009372108101,25.57587856104654,63.5086880247522,80.28508806435448,58600,
a0523604,523604,2523604,"523604 (2004 QB17)",,,N,18.4,,,.504857820378513,2.290278110977024,4.826012433251889,289.0561959918662,148.7821560205446,38.45048518895356,58600,
a0523605,523605,2523605,"523605 (2004 RX10)",,,N,21.3,,,.3512477036438519,.9197799604273632,5.956569986699148,173.6438507428954,334.1035336038867,61.80224930623783,58600,
a0523606,523606,2523606,"523606 (2005 CJ)",,,Y,20.2,,,.5260733561978675,1.749173582968379,1.082788187287261,358.0132046898652,81.7272731088057,71.63334974375971,58600,
a0523607,523607,2523607,"523607 (2005 CS6)",,,N,18.0,,,.5506906748112317,2.613050883587101,23.50740248109676,313.9757225167724,268.8808592469093,101.4298032935116,58600,
a0523608,523608,2523608,"523608 (2005 EZ29)",,,N,20.3,,,.4238870862547781,1.879787646922922,6.855150892848485,158.4767946571625,22.06379849062674,171.7841958216824,58600,
a0523609,523609,2523609,"523609 (2005 PJ2)",,,Y,19.4,,,.6594859973815143,1.198120774074656,17.41570361903764,326.4947111205129,128.8173987591859,106.4292375386959,58600,
a0523610,523610,2523610,"523610 (2005 TG)",,,N,18.1,,,.5404319409155336,2.667439991446977,11.1096297546406,230.9214500238834,190.8842953714454,39.39762395195162,58600,
a0523611,523611,2523611,"523611 (2005 UY5)",,,N,18.6,,,.417198271515385,2.227501223787278,7.133158706787173,56.54907992686942,261.9109303068361,74.40848109179852,58600,
a0523612,523612,2523612,"523612 (2006 BH)",,,N,18.2,,,.645146078472714,3.23736331150152,31.084651496616,306.1091753011206,249.2147261018666,86.06673736796527,58600,
a0523613,523613,2523613,"523613 (2006 SJ198)",,,N,17.8,,,.456259219971384,2.089486976533049,2.433574860528496,266.8524588259142,212.2517133046828,332.7626000117698,58600,
a0523614,523614,2523614,"523614 (2006 TH7)",,,N,19.1,,,.8347096247528224,2.5251544187424,17.59992731994277,162.8913982640206,336.6555011045953,26.66952146739461,58600,
a0523616,523616,2523616,"523616 (2007 LC15)",,,N,18.6,,,.7386423809266631,1.313155435342445,28.37606780181664,107.0827990037881,341.1554451421442,344.7052304519856,58600,
a0523619,523619,2523619,"523619 (2007 RX19)",,,N,18.5,,,.5331624984146351,1.955869164420063,40.44948127586391,349.5247323613277,97.0291353627771,46.24064740517776,58600,
a0523621,523621,2523621,"523621 (2007 TK8)",,,N,21.0,,,.1599438755564443,1.496611916564474,3.097594525084324,217.049362329663,171.9635462196055,101.2789020467967,58600,
a0523623,523623,2523623,"523623 (2008 CB22)",,,Y,19.7,,,.6558185908975798,2.360474733970163,7.307036642110309,51.40637230772855,33.18374783069611,45.49710483602882,58600,
a0523625,523625,2523625,"523625 (2008 DG17)",,,N,19.6,,,.4494815235464112,1.837154715449103,41.10582546682981,324.3907670258689,215.0294706818078,162.3592372007913,58600,
a0523626,523626,2523626,"523626 (2008 PH9)",,,N,16.6,,,.5608317044549689,2.912020967963963,35.62842013318707,341.2933284085963,247.8883774708307,91.10356789585585,58600,
a0523628,523628,2523628,"523628 (2008 RT26)",,,N,19.4,,,.4618057509672239,2.244907982181388,2.221818550159619,7.072816200137718,30.82803248370574,48.28604015986183,58600,
a0523630,523630,2523630,"523630 (2009 OG)",,,Y,16.2,,,.8586038536472795,2.704521494601776,48.38547241307327,309.4218252983287,114.1643433875645,54.37260787631948,58600,
a0523631,523631,2523631,"523631 (2009 SX1)",,0.167,N,18.8,,,.4473866519423197,1.722047360960005,8.285907909494433,335.1218505391055,115.1997190811111,56.38112709919815,58600,
a0523632,523632,2523632,"523632 (2009 UX17)",,0.042,N,21.5,,,.08340062452669322,1.189200477546027,10.80490289348059,216.1322252973581,278.3826762246069,27.2235671945523,58600,
a0523633,523633,2523633,"523633 (2009 XR2)",,,N,18.6,,,.2891079430367632,1.491106588004978,26.72270652065843,271.4967863183267,131.068741942478,73.89356198829948,58600,
a0523636,523636,2523636,"523636 (2010 EX119)",,0.086,N,19.3,,,.5952366020035792,1.903342221740743,15.56955703465426,211.8604479731081,22.2703623581475,143.7626065916963,58600,
a0523637,523637,2523637,"523637 (2010 LT108)",,0.059,N,19.7,,,.3706816234563418,1.34927664272373,31.86976328116688,161.1479300032864,9.443511115188025,287.6145554798185,58600,
a0523638,523638,2523638,"523638 (2010 MQ1)",,,N,20.4,,,.5078425467841912,1.938137658004309,37.33804211569755,284.467560543624,285.5722294931578,127.1563720205804,58600,
a0523641,523641,2523641,"523641 (2010 RO82)",,,N,16.9,,,.6091959652594239,2.506520210767264,18.11218680129788,21.35753430376891,66.41111508764469,21.94181608500812,58600,
a0523648,523648,2523648,"523648 (2010 WP8)",,,N,18.3,,,.4421655290607791,2.002914971791845,18.19208297370968,269.8883190609411,218.0816010514848,319.8561179505268,58600,
a0523650,523650,2523650,"523650 (2011 GQ61)",,,Y,18.4,,,.4124658301487205,1.590165275988404,65.151464601,333.5259486589476,155.0689829081059,16.16635818265522,58600,
a0523651,523651,2523651,"523651 (2011 GA62)",,,N,18.9,,,.498306470616703,2.287327781189417,9.976300674668058,264.2859704027414,12.45560881341688,87.39923313906453,58600,
a0523654,523654,2523654,"523654 (2011 SR5)",,,Y,20.7,,,.7057802527907867,1.178228564295973,29.1073096113597,180.1698999398291,305.489720743678,295.6131779709844,58600,
a0523656,523656,2523656,"523656 (2011 WO4)",,,Y,19.3,,,.4971997017635624,1.737620093628578,60.94798286660183,225.204486484501,236.0059461913105,65.99725462686845,58600,
a0523657,523657,2523657,"523657 (2012 DJ4)",,,N,20.4,,,.3403444308327107,1.794857609960986,7.842922219979301,155.3294828489973,271.4033343596868,43.22457681886477,58600,
a0523660,523660,2523660,"523660 (2012 KY41)",,,N,18.1,,,.4716297663227064,2.032306772870264,23.05070833336393,220.9074080833662,144.1662493326352,44.53921749412233,58600,
a0523661,523661,2523661,"523661 (2012 LF11)",,,N,20.8,,,.4831248626688857,.8969836250341963,11.65354032877811,222.2086534198195,263.5105036424978,118.7578478374225,58600,
a0523662,523662,2523662,"523662 (2012 MU2)",,,Y,20.8,,,.51409017628043,2.055325110663112,11.22194068207389,250.3286607259149,16.58719932271204,114.8923474117125,58600,
a0523663,523663,2523663,"523663 (2012 OZ)",,,N,20.1,,,.3957023699257327,2.125655815426962,21.84215885498098,123.6750038592324,224.7631609985897,46.73673333248334,58600,
a0523664,523664,2523664,"523664 (2012 OD1)",,,Y,18.6,,,.5025280394698257,.8288182514249333,42.27310633779877,303.7438696190265,224.3673787403216,98.46631032659722,58600,
a0523665,523665,2523665,"523665 (2012 RF15)",,,N,19.9,,,.4069918480662548,2.055123198206596,5.368475681927873,29.05280197216353,297.8705335976233,93.18343028436267,58600,
a0523666,523666,2523666,"523666 (2012 RS16)",,,N,21.2,,,.4355359781376696,2.100495897115767,5.026891527437502,219.0321897268806,99.60210461948937,75.28231436958004,58600,
